,InterCloud,t,lat,lon,current_mag,multiplicity_0,accr,error_elps,num_station,geometry
0,0,2023-06-11 20:24:16.912,47.473338,-75.026994,4582,0,0,16,1,POINT (-75.026994 47.473338)
1,0,2023-06-11 20:27:46.579,47.571264,-75.019182,-5639,0,0,14,1,POINT (-75.019182 47.571264)
2,0,2023-06-11 20:24:16.912,47.601668,-75.049831,4850,0,0,19,1,POINT (-75.049831 47.601668)
3,0,2023-06-11 21:02:34.029,47.605495,-75.094732,-22502,0,0,22,4,POINT (-75.094732 47.605495)
4,0,2023-06-11 21:02:34.028,47.61454,-75.104596,10684,0,0,29,4,POINT (-75.104596 47.61454)
5,0,2023-06-11 21:02:34.044,47.747159,-75.140263,-4185,0,0,13,1,POINT (-75.140263 47.747159)
6,0,2023-06-11 22:13:42.352,47.898783,-75.244569,-5456,0,0,18,1,POINT (-75.244569 47.898783)
7,0,2023-06-11 22:17:59.545,47.935456,-75.255286,-14625,0,0,24,1,POINT (-75.255286 47.935456)
8,0,2023-06-11 00:07:49.703,47.890292,-72.650454,-5296,0,0,9,1,POINT (-72.650454 47.890292)
9,0,2023-06-11 00:39:04.422,47.990093,-72.737936,-6549,0,0,22,2,POINT (-72.737936 47.990093)
10,0,2023-06-11 00:39:04.430,48.01328,-72.660962,29187,0,0,26,2,POINT (-72.660962 48.01328)
11,0,2023-06-11 00:23:12.290,48.035448,-72.636268,13426,0,0,24,4,POINT (-72.636268 48.035448)
12,0,2023-06-11 00:34:29.720,48.055586,-72.669209,17712,0,0,30,1,POINT (-72.669209 48.055586)
13,0,2023-06-11 18:57:41.929,47.758185,-75.70127,10624,0,0,33,4,POINT (-75.70127 47.758185)
14,0,2023-06-11 18:57:41.927,47.768806,-75.692977,-5063,0,0,23,4,POINT (-75.692977 47.768806)
15,0,2023-06-11 00:39:27.199,50.505511,-73.922524,14187,0,0,11,1,POINT (-73.922524 50.505511)
16,0,2023-06-11 00:08:05.025,51.159067,-73.707219,9712,0,0,13,1,POINT (-73.707219 51.159067)
17,0,2023-06-11 00:35:47.843,51.245227,-73.691666,-6320,0,0,9,1,POINT (-73.691666 51.245227)
18,0,2023-06-11 00:38:05.423,51.278343,-73.888229,-4596,0,0,7,1,POINT (-73.888229 51.278343)
19,0,2023-06-11 00:46:17.748,51.293304,-73.890708,-5653,0,0,7,4,POINT (-73.890708 51.293304)
20,0,2023-06-11 00:43:45.024,51.326275,-73.926613,-37090,0,0,26,1,POINT (-73.926613 51.326275)
21,0,2023-06-11 22:38:55.486,51.573297,-73.126966,15449,0,0,17,3,POINT (-73.126966 51.573297)
22,0,2023-06-11 22:26:08.272,51.58112,-73.178794,15828,0,0,17,2,POINT (-73.178794 51.58112)
23,0,2023-06-11 22:29:43.689,51.6529,-73.1434,-54380,0,0,6,2,POINT (-73.1434 51.6529)
24,0,2023-06-11 00:33:24.465,48.056937,-72.774109,62528,0,0,27,2,POINT (-72.774109 48.056937)
25,0,2023-06-11 00:23:12.214,48.073754,-72.683828,5347,0,0,11,4,POINT (-72.683828 48.073754)
26,0,2023-06-11 00:27:30.484,48.075332,-72.662941,17881,0,0,25,2,POINT (-72.662941 48.075332)
27,0,2023-06-11 00:29:01.289,48.084271,-72.715052,18344,0,0,17,2,POINT (-72.715052 48.084271)
28,0,2023-06-11 00:13:44.336,48.08431,-72.662021,-41747,0,0,18,2,POINT (-72.662021 48.08431)
29,0,2023-06-11 00:09:47.146,48.086585,-72.673057,-7820,0,0,24,5,POINT (-72.673057 48.086585)
30,0,2023-06-11 00:29:01.246,48.08856,-72.709959,75405,0,0,28,2,POINT (-72.709959 48.08856)
31,0,2023-06-11 00:09:47.108,48.093393,-72.671243,-45055,0,0,28,5,POINT (-72.671243 48.093393)
32,0,2023-06-11 00:07:49.599,48.095996,-72.665143,-9678,0,0,24,4,POINT (-72.665143 48.095996)
33,0,2023-06-11 00:07:49.568,48.10071,-72.675628,-10522,0,0,22,4,POINT (-72.675628 48.10071)
34,0,2023-06-11 00:07:49.552,48.105831,-72.655522,-11456,0,0,24,4,POINT (-72.655522 48.105831)
35,0,2023-06-11 00:09:47.126,48.106548,-72.675824,-20394,0,0,21,5,POINT (-72.675824 48.106548)
36,0,2023-06-11 00:07:49.686,48.126344,-72.669269,-16586,0,0,27,4,POINT (-72.669269 48.126344)
37,0,2023-06-11 00:09:47.297,48.170385,-72.700205,8101,0,0,20,5,POINT (-72.700205 48.170385)
38,0,2023-06-11 00:01:34.688,48.203226,-72.707225,4295,0,0,17,2,POINT (-72.707225 48.203226)
39,0,2023-06-11 20:47:13.351,51.49878,-72.776879,-7336,0,0,15,3,POINT (-72.776879 51.49878)
40,0,2023-06-11 00:37:09.117,51.331819,-73.668606,16506,0,0,23,1,POINT (-73.668606 51.331819)
41,0,2023-06-11 00:42:04.661,51.333223,-73.775366,13858,0,0,22,2,POINT (-73.775366 51.333223)
42,0,2023-06-11 00:42:04.676,51.33948,-73.832637,35688,0,0,24,2,POINT (-73.832637 51.33948)
43,0,2023-06-11 00:46:17.727,51.342697,-73.875111,31017,0,0,26,4,POINT (-73.875111 51.342697)
44,0,2023-06-11 00:35:47.612,51.368722,-73.834395,-35514,0,0,35,6,POINT (-73.834395 51.368722)
45,0,2023-06-11 00:40:53.364,51.376246,-73.885516,34127,0,0,25,1,POINT (-73.885516 51.376246)
46,0,2023-06-11 00:38:05.521,51.378957,-73.828581,11924,0,0,21,1,POINT (-73.828581 51.378957)
47,0,2023-06-11 00:35:47.610,51.379366,-73.830918,-10037,0,0,18,6,POINT (-73.830918 51.379366)
48,0,2023-06-11 00:35:47.650,51.383239,-73.692869,40002,0,0,26,6,POINT (-73.692869 51.383239)
49,0,2023-06-11 00:26:25.292,51.384882,-73.765486,-7986,0,0,19,3,POINT (-73.765486 51.384882)
50,0,2023-06-11 00:20:41.509,51.392258,-73.782682,17943,0,0,21,1,POINT (-73.782682 51.392258)
51,0,2023-06-11 00:22:22.931,51.393071,-73.796896,34813,0,0,27,1,POINT (-73.796896 51.393071)
52,0,2023-06-11 00:21:22.021,51.403436,-73.798656,15938,0,0,19,2,POINT (-73.798656 51.403436)
53,0,2023-06-11 00:31:25.770,51.403643,-73.716489,-7547,0,0,16,5,POINT (-73.716489 51.403643)
54,0,2023-06-11 00:35:47.627,51.410341,-73.814653,11429,0,0,22,6,POINT (-73.814653 51.410341)
55,0,2023-06-11 00:02:23.823,51.412007,-73.631877,-23656,0,0,29,3,POINT (-73.631877 51.412007)
56,0,2023-06-11 00:31:25.715,51.423394,-73.847632,33891,0,0,25,5,POINT (-73.847632 51.423394)
57,0,2023-06-11 00:08:04.854,51.424994,-73.698612,-52240,0,0,31,4,POINT (-73.698612 51.424994)
58,0,2023-06-11 00:31:25.714,51.428748,-73.915957,-7429,0,0,15,5,POINT (-73.915957 51.428748)
59,0,2023-06-11 00:19:06.167,51.429595,-73.734054,-12804,0,0,24,4,POINT (-73.734054 51.429595)
60,0,2023-06-11 00:08:04.847,51.431726,-73.688504,-7123,0,0,18,4,POINT (-73.688504 51.431726)
61,0,2023-06-11 00:00:28.131,51.433556,-73.582536,-5412,0,0,12,1,POINT (-73.582536 51.433556)
62,0,2023-06-11 01:11:19.031,51.434481,-73.724238,-32355,0,0,31,1,POINT (-73.724238 51.434481)
63,0,2023-06-11 00:21:22.341,51.437281,-73.761626,5709,0,0,11,2,POINT (-73.761626 51.437281)
64,0,2023-06-11 00:04:28.750,51.443423,-73.649195,-9870,0,0,18,5,POINT (-73.649195 51.443423)
65,0,2023-06-11 00:08:04.850,51.448806,-73.69075,-30815,0,0,25,4,POINT (-73.69075 51.448806)
66,0,2023-06-11 00:17:29.011,51.451899,-73.765408,10841,0,0,18,4,POINT (-73.765408 51.451899)
67,0,2023-06-11 00:04:28.723,51.460614,-73.641431,-25169,0,0,23,5,POINT (-73.641431 51.460614)
68,0,2023-06-11 01:01:24.373,51.463666,-73.752419,-8658,0,0,22,5,POINT (-73.752419 51.463666)
69,0,2023-06-11 00:04:28.723,51.473045,-73.602201,-5693,0,0,13,5,POINT (-73.602201 51.473045)
70,0,2023-06-11 01:01:24.528,51.504109,-73.722807,-7467,0,0,16,5,POINT (-73.722807 51.504109)
71,0,2023-06-11 01:01:24.578,51.52505,-73.844341,-9289,0,0,16,5,POINT (-73.844341 51.52505)
72,0,2023-06-11 00:10:16.831,51.530106,-73.780876,-35377,0,0,29,1,POINT (-73.780876 51.530106)
73,0,2023-06-11 00:10:19.779,51.535298,-73.846965,-7824,0,0,11,1,POINT (-73.846965 51.535298)
74,0,2023-06-11 00:24:27.426,51.654763,-73.700759,-14481,0,0,24,2,POINT (-73.700759 51.654763)
75,0,2023-06-11 00:24:27.427,51.661926,-73.725143,-8432,0,0,17,2,POINT (-73.725143 51.661926)
76,0,2023-06-11 00:23:12.697,47.844104,-72.469495,-18166,0,0,23,2,POINT (-72.469495 47.844104)
77,0,2023-06-11 00:27:30.640,47.846961,-72.424359,6490,0,0,15,2,POINT (-72.424359 47.846961)
78,0,2023-06-11 00:27:30.673,47.856216,-72.44024,15669,0,0,15,2,POINT (-72.44024 47.856216)
79,0,2023-06-11 00:23:12.601,47.875449,-72.522305,-35943,0,0,29,2,POINT (-72.522305 47.875449)
80,0,2023-06-11 21:06:00.233,48.637666,-71.52876,-9272,0,0,22,3,POINT (-71.52876 48.637666)
81,0,2023-06-11 21:06:00.143,48.700396,-71.506666,-6978,0,0,21,3,POINT (-71.506666 48.700396)
82,0,2023-06-11 21:06:00.152,48.733193,-71.441897,-7397,0,0,22,3,POINT (-71.441897 48.733193)
83,0,2023-06-11 17:52:54.033,48.952835,-71.35583,10677,0,0,24,2,POINT (-71.35583 48.952835)
84,0,2023-06-11 18:48:26.189,51.519581,-72.081402,-5935,0,0,8,2,POINT (-72.081402 51.519581)
85,0,2023-06-11 19:19:42.706,51.661629,-72.186924,-20830,0,0,30,4,POINT (-72.186924 51.661629)
86,0,2023-06-11 18:49:23.393,52.45795,-71.969913,-22892,0,0,28,2,POINT (-71.969913 52.45795)
87,0,2023-06-11 18:49:23.446,52.489524,-71.884966,14344,0,0,20,2,POINT (-71.884966 52.489524)
88,0,2023-06-11 18:54:53.487,52.538331,-71.983058,-4612,0,0,8,3,POINT (-71.983058 52.538331)
89,0,2023-06-11 00:09:05.573,47.93994,-72.433102,14226,0,0,20,3,POINT (-72.433102 47.93994)
90,0,2023-06-11 00:34:29.990,47.975279,-72.593803,5972,0,0,13,2,POINT (-72.593803 47.975279)
91,0,2023-06-11 00:34:29.996,48.008186,-72.500507,-3354,0,0,13,2,POINT (-72.500507 48.008186)
92,0,2023-06-11 00:33:24.434,48.123918,-72.613144,-4784,0,0,13,2,POINT (-72.613144 48.123918)
93,0,2023-06-11 00:33:24.433,48.14384,-72.549093,-4617,0,0,11,2,POINT (-72.549093 48.14384)
94,0,2023-06-11 18:11:20.370,51.266073,-72.2513,-7924,0,0,12,1,POINT (-72.2513 51.266073)
95,0,2023-06-11 18:48:26.190,51.387175,-72.287368,-16176,0,0,27,1,POINT (-72.287368 51.387175)
96,0,2023-06-11 18:42:07.817,51.407845,-72.2954,-6220,0,0,18,4,POINT (-72.2954 51.407845)
97,0,2023-06-11 18:35:11.430,51.447076,-72.309461,-8736,0,0,15,3,POINT (-72.309461 51.447076)
98,0,2023-06-11 18:17:12.579,51.525143,-72.232856,-32988,0,0,16,1,POINT (-72.232856 51.525143)
99,0,2023-06-11 17:57:55.106,51.549348,-72.535001,13693,0,0,21,1,POINT (-72.535001 51.549348)
100,0,2023-06-11 17:59:06.780,51.5716,-72.4525,7643,0,0,5,3,POINT (-72.4525 51.5716)
101,0,2023-06-11 21:54:27.709,51.61615,-72.615186,-9324,0,0,24,2,POINT (-72.615186 51.61615)
102,0,2023-06-11 21:32:16.421,51.741074,-72.276148,-12470,0,0,20,3,POINT (-72.276148 51.741074)
103,0,2023-06-11 19:50:25.114,52.46034,-72.497719,-24775,0,0,23,2,POINT (-72.497719 52.46034)
104,0,2023-06-11 19:45:44.857,52.513537,-72.461036,-6419,0,0,11,2,POINT (-72.461036 52.513537)
105,0,2023-06-11 20:14:07.290,46.816499,-71.027177,-4051,0,0,6,1,POINT (-71.027177 46.816499)
106,0,2023-06-11 19:37:28.238,46.892751,-70.976843,-5804,0,0,14,6,POINT (-70.976843 46.892751)
107,0,2023-06-11 20:54:06.557,46.93195,-70.909932,9253,0,0,23,5,POINT (-70.909932 46.93195)
108,0,2023-06-11 20:50:35.576,46.949983,-70.898601,6831,0,0,17,5,POINT (-70.898601 46.949983)
109,0,2023-06-11 20:50:35.574,46.953702,-70.900583,4657,0,0,10,5,POINT (-70.900583 46.953702)
110,0,2023-06-11 19:37:28.234,46.95821,-71.028306,-11089,0,0,23,6,POINT (-71.028306 46.95821)
111,0,2023-06-11 19:52:24.980,46.963168,-71.054633,-14887,0,0,16,1,POINT (-71.054633 46.963168)
112,0,2023-06-11 20:27:48.291,46.966484,-70.916459,-8139,0,0,21,4,POINT (-70.916459 46.966484)
113,0,2023-06-11 19:47:39.599,46.983379,-70.832341,-10020,0,0,15,7,POINT (-70.832341 46.983379)
114,0,2023-06-11 20:38:04.214,46.994032,-70.850503,4856,0,0,7,4,POINT (-70.850503 46.994032)
115,0,2023-06-11 20:00:44.650,47.029759,-70.882019,5544,0,0,13,1,POINT (-70.882019 47.029759)
116,0,2023-06-11 20:41:51.574,50.612956,-70.349677,7669,0,0,10,2,POINT (-70.349677 50.612956)
117,0,2023-06-11 18:10:32.880,52.436558,-70.40472,-25820,0,0,24,3,POINT (-70.40472 52.436558)
118,0,2023-06-11 18:16:52.259,52.455069,-70.333562,12049,0,0,19,1,POINT (-70.333562 52.455069)
119,0,2023-06-11 21:36:47.584,46.969765,-70.926563,-7494,0,0,21,3,POINT (-70.926563 46.969765)
120,0,2023-06-11 20:50:35.735,46.970131,-70.968876,-10768,0,0,22,5,POINT (-70.968876 46.970131)
121,0,2023-06-11 20:27:48.269,46.973437,-70.929166,-8945,0,0,16,4,POINT (-70.929166 46.973437)
122,0,2023-06-11 20:14:32.616,46.977754,-70.933493,-9017,0,0,16,4,POINT (-70.933493 46.977754)
123,0,2023-06-11 21:36:47.570,46.982803,-70.918641,-7478,0,0,15,3,POINT (-70.918641 46.982803)
124,0,2023-06-11 20:25:55.174,46.985189,-70.940223,-6675,0,0,20,3,POINT (-70.940223 46.985189)
125,0,2023-06-11 20:27:48.345,46.985908,-70.962876,-8709,0,0,24,4,POINT (-70.962876 46.985908)
126,0,2023-06-11 20:05:04.928,46.986699,-70.927823,-17265,0,0,21,3,POINT (-70.927823 46.986699)
127,0,2023-06-11 20:28:45.624,46.986727,-70.938825,-11016,0,0,24,1,POINT (-70.938825 46.986727)
128,0,2023-06-11 20:25:55.203,46.98756,-70.931232,-9306,0,0,22,3,POINT (-70.931232 46.98756)
129,0,2023-06-11 20:20:05.268,46.988997,-70.977725,5042,0,0,12,1,POINT (-70.977725 46.988997)
130,0,2023-06-11 20:21:35.337,46.993945,-70.961239,-6839,0,0,23,6,POINT (-70.961239 46.993945)
131,0,2023-06-11 20:21:35.542,46.994816,-70.893461,7248,0,0,18,6,POINT (-70.893461 46.994816)
132,0,2023-06-11 20:23:07.935,46.995251,-70.981094,-4938,0,0,14,2,POINT (-70.981094 46.995251)
133,0,2023-06-11 20:25:55.157,46.995773,-70.948698,-7776,0,0,21,3,POINT (-70.948698 46.995773)
134,0,2023-06-11 19:58:55.770,46.997807,-70.940791,-48735,0,0,27,5,POINT (-70.940791 46.997807)
135,0,2023-06-11 20:15:57.469,46.99963,-70.88849,7040,0,0,16,3,POINT (-70.88849 46.99963)
136,0,2023-06-11 20:16:36.232,47.003092,-70.894923,5528,0,0,15,1,POINT (-70.894923 47.003092)
137,0,2023-06-11 19:50:46.252,47.005287,-70.981274,-7291,0,0,17,2,POINT (-70.981274 47.005287)
138,0,2023-06-11 20:23:07.912,47.006885,-70.937605,-10695,0,0,18,2,POINT (-70.937605 47.006885)
139,0,2023-06-11 21:36:47.615,47.009115,-70.927412,-5644,0,0,13,3,POINT (-70.927412 47.009115)
140,0,2023-06-11 20:12:49.774,47.012885,-70.92405,-6819,0,0,17,1,POINT (-70.92405 47.012885)
141,0,2023-06-11 20:14:32.415,47.013513,-70.919231,-7861,0,0,15,4,POINT (-70.919231 47.013513)
142,0,2023-06-11 20:07:12.291,47.013666,-70.935968,-11490,0,0,25,3,POINT (-70.935968 47.013666)
143,0,2023-06-11 19:56:46.615,47.015434,-70.944797,-11413,0,0,20,8,POINT (-70.944797 47.015434)
144,0,2023-06-11 19:30:57.504,47.017831,-70.95529,8230,0,0,16,3,POINT (-70.95529 47.017831)
145,0,2023-06-11 19:41:34.231,47.018036,-70.972981,5037,0,0,19,2,POINT (-70.972981 47.018036)
146,0,2023-06-11 20:02:29.596,47.018611,-70.931907,-11231,0,0,15,3,POINT (-70.931907 47.018611)
147,0,2023-06-11 20:14:32.459,47.018939,-70.890168,-9601,0,0,22,4,POINT (-70.890168 47.018939)
148,0,2023-06-11 20:00:07.408,47.025456,-70.934455,6947,0,0,15,3,POINT (-70.934455 47.025456)
149,0,2023-06-11 19:47:39.446,47.028481,-70.921576,3882,0,0,10,7,POINT (-70.921576 47.028481)
150,0,2023-06-11 19:47:39.421,47.030693,-70.952449,10435,0,0,17,7,POINT (-70.952449 47.030693)
151,0,2023-06-11 19:46:19.370,47.031888,-70.940957,6822,0,0,14,7,POINT (-70.940957 47.031888)
152,0,2023-06-11 20:27:48.427,47.037503,-70.945749,-6132,0,0,18,4,POINT (-70.945749 47.037503)
153,0,2023-06-11 19:58:55.767,47.039229,-70.907229,7934,0,0,18,5,POINT (-70.907229 47.039229)
154,0,2023-06-11 19:47:39.440,47.053381,-70.918272,4773,0,0,14,7,POINT (-70.918272 47.053381)
155,0,2023-06-11 17:52:02.093,52.506044,-70.355779,-12200,0,0,22,6,POINT (-70.355779 52.506044)
156,0,2023-06-11 17:52:02.087,52.508807,-70.359365,-12107,0,0,22,6,POINT (-70.359365 52.508807)
157,0,2023-06-11 17:52:02.097,52.527074,-70.331845,-9833,0,0,24,6,POINT (-70.331845 52.527074)
158,0,2023-06-11 17:36:42.226,52.544914,-70.375828,-5790,0,0,11,1,POINT (-70.375828 52.544914)
159,0,2023-06-11 17:28:38.290,52.608278,-70.188813,-5721,0,0,12,7,POINT (-70.188813 52.608278)
160,0,2023-06-11 18:13:35.778,52.682338,-70.380275,14842,0,0,18,1,POINT (-70.380275 52.682338)
161,0,2023-06-11 19:05:33.930,50.269222,-64.214581,-17332,0,0,17,1,POINT (-64.214581 50.269222)
162,0,2023-06-11 19:05:33.525,50.474659,-63.934503,-46754,0,0,22,1,POINT (-63.934503 50.474659)
163,0,2023-06-11 19:02:22.262,50.476035,-63.953826,-15082,0,0,13,3,POINT (-63.953826 50.476035)
164,0,2023-06-11 19:02:22.247,50.51815,-63.903148,-10520,0,0,12,3,POINT (-63.903148 50.51815)
165,0,2023-06-11 19:02:22.266,50.53134,-63.887909,-14765,0,0,10,3,POINT (-63.887909 50.53134)
166,0,2023-06-11 19:00:45.592,50.545917,-63.94693,-6792,0,0,8,1,POINT (-63.94693 50.545917)
167,0,2023-06-11 20:36:44.028,50.344458,-63.285902,-25479,0,0,12,2,POINT (-63.285902 50.344458)
168,0,2023-06-11 19:08:17.494,50.522867,-63.79525,-10365,0,0,9,3,POINT (-63.79525 50.522867)
169,0,2023-06-11 22:18:02.812,51.5447,-65.1444,1674,0,0,8,2,POINT (-65.1444 51.5447)
170,0,2023-06-11 22:18:02.757,51.5449,-65.1677,28296,0,0,8,2,POINT (-65.1677 51.5449)
171,0,2023-06-11 22:13:51.338,51.586325,-65.070293,21157,0,0,9,1,POINT (-65.070293 51.586325)
172,0,2023-06-11 22:18:02.786,51.641193,-65.003435,8129,0,0,8,1,POINT (-65.003435 51.641193)
173,0,2023-06-11 17:37:46.114,51.688146,-65.804772,-8164,0,0,9,3,POINT (-65.804772 51.688146)
174,0,2023-06-11 18:09:37.467,51.703187,-65.176689,-14169,0,0,9,1,POINT (-65.176689 51.703187)
175,0,2023-06-11 19:13:18.869,52.497442,-68.907017,-7027,0,0,10,1,POINT (-68.907017 52.497442)
176,0,2023-06-11 19:16:43.987,52.528335,-68.876404,-7219,0,0,10,1,POINT (-68.876404 52.528335)
177,0,2023-06-11 22:39:39.909,52.786742,-68.196054,45166,0,0,20,1,POINT (-68.196054 52.786742)
178,0,2023-06-11 22:20:55.834,52.913209,-68.440373,-6657,0,0,9,2,POINT (-68.440373 52.913209)
179,0,2023-06-11 17:07:47.993,53.224257,-68.209378,-5066,0,0,12,2,POINT (-68.209378 53.224257)
180,0,2023-06-11 19:22:07.381,52.376209,-69.263778,-11342,0,0,14,4,POINT (-69.263778 52.376209)
181,0,2023-06-11 19:50:13.910,52.541343,-69.276026,-7339,0,0,10,1,POINT (-69.276026 52.541343)
182,0,2023-06-11 20:08:17.289,52.647525,-69.237651,-11511,0,0,16,4,POINT (-69.237651 52.647525)
183,0,2023-06-11 16:53:28.490,52.6054,-69.557459,-6070,0,0,10,3,POINT (-69.557459 52.6054)
184,0,2023-06-11 19:07:39.666,52.608305,-69.681874,-9903,0,0,14,1,POINT (-69.681874 52.608305)
185,0,2023-06-11 19:03:47.158,52.609835,-69.677164,-14800,0,0,14,3,POINT (-69.677164 52.609835)
186,0,2023-06-11 19:39:13.449,52.636483,-69.704011,-12721,0,0,16,2,POINT (-69.704011 52.636483)
187,0,2023-06-11 19:23:22.830,52.654663,-69.62248,-6143,0,0,13,3,POINT (-69.62248 52.654663)
188,0,2023-06-11 18:29:05.061,50.81927,-67.428621,-13834,0,0,12,1,POINT (-67.428621 50.81927)
189,0,2023-06-11 18:29:04.854,51.229751,-66.816415,-14001,0,0,20,1,POINT (-66.816415 51.229751)
190,0,2023-06-11 20:07:50.325,51.621324,-66.226236,-10384,0,0,12,1,POINT (-66.226236 51.621324)
191,0,2023-06-11 20:11:32.066,51.640172,-66.131447,-7652,0,0,10,1,POINT (-66.131447 51.640172)
192,0,2023-06-11 20:15:06.573,51.643227,-66.11037,-11172,0,0,15,2,POINT (-66.11037 51.643227)
193,0,2023-06-11 20:03:09.613,51.65698,-66.109169,-13149,0,0,14,2,POINT (-66.109169 51.65698)
194,0,2023-06-11 17:54:31.529,50.71463,-67.327923,50049,0,0,22,1,POINT (-67.327923 50.71463)
195,0,2023-06-11 16:40:34.473,52.924815,-67.036981,-6191,0,0,8,1,POINT (-67.036981 52.924815)
196,0,2023-06-11 16:28:52.686,52.970054,-67.030453,-8651,0,0,8,2,POINT (-67.030453 52.970054)
197,0,2023-06-11 20:03:09.613,51.658613,-66.039422,-9783,0,0,10,2,POINT (-66.039422 51.658613)
198,0,2023-06-11 20:15:06.565,51.666155,-66.075047,-10601,0,0,10,2,POINT (-66.075047 51.666155)
199,0,2023-06-11 19:40:45.090,51.903014,-66.675261,-16947,0,0,15,2,POINT (-66.675261 51.903014)
200,0,2023-06-11 19:40:45.086,51.9127,-66.648909,-46483,0,0,25,2,POINT (-66.648909 51.9127)
201,0,2023-06-11 22:20:34.526,52.690039,-66.027215,14488,0,0,8,1,POINT (-66.027215 52.690039)
202,0,2023-06-11 17:54:23.651,52.87589,-66.428734,-7264,0,0,8,1,POINT (-66.428734 52.87589)
203,0,2023-06-11 21:00:42.134,52.9936,-66.8463,6672,0,0,6,2,POINT (-66.8463 52.9936)
204,0,2023-06-11 18:24:00.226,53.035172,-66.129799,-4724,0,0,7,2,POINT (-66.129799 53.035172)
205,0,2023-06-11 18:34:29.086,53.048214,-66.13449,-12799,0,0,18,1,POINT (-66.13449 53.048214)
206,0,2023-06-11 18:21:11.669,53.04947,-66.196074,-10034,0,0,7,2,POINT (-66.196074 53.04947)
207,0,2023-06-11 19:11:10.227,51.818061,-63.234298,-11693,0,0,11,1,POINT (-63.234298 51.818061)
208,0,2023-06-11 19:11:10.218,51.968581,-62.914021,-17700,0,0,15,1,POINT (-62.914021 51.968581)
209,0,2023-06-11 17:23:25.428,52.415477,-63.178329,-7299,0,0,9,1,POINT (-63.178329 52.415477)
210,0,2023-06-11 19:08:17.492,50.536877,-63.756152,12490,0,0,9,3,POINT (-63.756152 50.536877)
211,0,2023-06-11 19:08:17.503,50.555043,-63.805281,-8537,0,0,7,3,POINT (-63.805281 50.555043)
212,0,2023-06-11 18:53:18.318,50.562593,-63.835274,-7934,0,0,8,1,POINT (-63.835274 50.562593)
213,0,2023-06-11 18:50:33.027,50.585273,-63.833946,-9373,0,0,12,1,POINT (-63.833946 50.585273)
214,0,2023-06-11 18:35:11.555,50.646555,-63.853946,43490,0,0,17,1,POINT (-63.853946 50.646555)
215,0,2023-06-11 18:32:41.523,50.6727,-63.7787,46637,0,0,5,1,POINT (-63.7787 50.6727)
216,0,2023-06-11 18:30:46.795,50.867273,-63.557311,9705,0,0,7,1,POINT (-63.557311 50.867273)
217,0,2023-06-11 22:43:04.643,50.954374,-63.708054,35308,0,0,14,1,POINT (-63.708054 50.954374)
218,0,2023-06-11 19:03:43.117,51.13678,-63.583646,-11842,0,0,15,1,POINT (-63.583646 51.13678)
219,0,2023-06-11 18:59:58.358,51.153268,-63.527753,-21000,0,0,16,1,POINT (-63.527753 51.153268)
220,0,2023-06-11 18:45:32.222,50.551821,-63.870876,6893,0,0,7,1,POINT (-63.870876 50.551821)
221,0,2023-06-11 18:30:46.703,50.647661,-63.913189,-8557,0,0,8,1,POINT (-63.913189 50.647661)
222,0,2023-06-11 20:00:22.478,50.920029,-64.177296,-8001,0,0,7,2,POINT (-64.177296 50.920029)
223,0,2023-06-11 20:00:22.478,50.923642,-64.203844,-9133,0,0,9,2,POINT (-64.203844 50.923642)
224,0,2023-06-11 19:33:42.703,50.998291,-64.708433,-17454,0,0,18,2,POINT (-64.708433 50.998291)
225,0,2023-06-11 19:33:42.704,51.017045,-64.702765,-10855,0,0,12,2,POINT (-64.702765 51.017045)
226,0,2023-06-11 19:27:09.787,51.172747,-64.000702,-15228,0,0,13,1,POINT (-64.000702 51.172747)
227,0,2023-06-11 17:51:31.739,51.828599,-64.589708,-19891,0,0,20,2,POINT (-64.589708 51.828599)
228,0,2023-06-11 17:51:31.760,51.873774,-64.539491,-8530,0,0,12,2,POINT (-64.539491 51.873774)
229,0,2023-06-11 18:16:32.456,51.874185,-64.809667,10050,0,0,8,1,POINT (-64.809667 51.874185)
230,0,2023-06-11 19:05:39.087,51.1553,-63.5304,18982,0,0,6,1,POINT (-63.5304 51.1553)
231,0,2023-06-11 18:51:01.494,51.163128,-63.621847,12899,0,0,12,1,POINT (-63.621847 51.163128)
232,0,2023-06-11 18:59:07.145,51.1697,-63.4372,-30585,0,0,11,1,POINT (-63.4372 51.1697)
233,0,2023-06-11 18:49:55.071,51.1892,-63.4455,-7397,0,0,6,2,POINT (-63.4455 51.1892)
234,0,2023-06-11 18:50:35.931,51.204115,-63.628789,-16328,0,0,16,1,POINT (-63.628789 51.204115)
235,0,2023-06-11 18:55:50.874,51.242803,-63.510534,-6400,0,0,9,1,POINT (-63.510534 51.242803)
236,0,2023-06-11 18:36:04.129,51.249512,-63.594591,-6580,0,0,8,1,POINT (-63.594591 51.249512)
237,0,2023-06-11 18:41:39.788,51.263405,-63.466619,-11817,0,0,13,2,POINT (-63.466619 51.263405)
238,0,2023-06-11 18:31:02.523,51.305733,-63.589022,-12855,0,0,11,2,POINT (-63.589022 51.305733)
239,0,2023-06-11 18:51:01.538,51.309723,-63.398998,6547,0,0,7,2,POINT (-63.398998 51.309723)
240,0,2023-06-11 18:31:58.617,51.338136,-63.4908,21209,0,0,9,1,POINT (-63.4908 51.338136)
241,0,2023-06-11 18:30:22.466,51.353039,-63.492042,8113,0,0,7,1,POINT (-63.492042 51.353039)
